sample_id,raw_path,label,source_type,format_hint,flux_column,time_column
neg_baseline_0_00548,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00548.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00549,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00549.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00552,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00552.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00557,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00557.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00559,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00559.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00564,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00564.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00565,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00565.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00567,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00567.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00573,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00573.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00575,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00575.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00578,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00578.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00579,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00579.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00582,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00582.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00586,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00586.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00587,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00587.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00588,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00588.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00597,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00597.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00603,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00603.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00606,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00606.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00607,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00607.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00608,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00608.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00612,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00612.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00617,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00617.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00620,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00620.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00623,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00623.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00624,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00624.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00625,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00625.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00628,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00628.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00629,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00629.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00630,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00630.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00638,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00638.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00646,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00646.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00650,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00650.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00662,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00662.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00663,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00663.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00668,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00668.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00671,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00671.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00672,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00672.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00676,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00676.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00678,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00678.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00679,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00679.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00680,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00680.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00681,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00681.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00684,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00684.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00686,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00686.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00692,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00692.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00693,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00693.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00695,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00695.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00697,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00697.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00701,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00701.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00704,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00704.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00707,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00707.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00709,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00709.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00711,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00711.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00716,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00716.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00721,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00721.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00726,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00726.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00738,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00738.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00739,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00739.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00743,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00743.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00744,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00744.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00745,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00745.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00747,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00747.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00748,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00748.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00761,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00761.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00762,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00762.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00765,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00765.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00771,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00771.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00775,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00775.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00785,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00785.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00787,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00787.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00790,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00790.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00792,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00792.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00803,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00803.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00809,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00809.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00811,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00811.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00816,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00816.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00819,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00819.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00821,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00821.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00825,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00825.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00829,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00829.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00831,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00831.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00833,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00833.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00835,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00835.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00836,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00836.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00850,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00850.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00854,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00854.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00855,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00855.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00862,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00862.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00866,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00866.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00868,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00868.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00871,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00871.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00873,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00873.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00879,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00879.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00886,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00886.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00892,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00892.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00899,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00899.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00901,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00901.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00903,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00903.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00917,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00917.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00918,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00918.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00919,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00919.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00921,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00921.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00922,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00922.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00925,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00925.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00926,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00926.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00927,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00927.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00928,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00928.csv,0,neg_baseline,csv,detrended_flux,time_jd
neg_baseline_0_00934,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\neg_baseline_0_00934.csv,0,neg_baseline,csv,detrended_flux,time_jd
